"","observation","trial","load","stimulus_type","ended_on","url_code","trial_type","trial_seq","color_offset","color_angle_test","color_angle_deviation","color_angle_abs_deviation","stimulus_seq"
"193","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,50.1307278381322,-11.6223264584646,-2.37767354153539,2.37767354153539,68
"194","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,30.328689707809,-59.8363622387711,11.8363622387711,11.8363622387711,69
"195","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-21.8851713298567,176.463479821044,-23.4634798210443,23.4634798210443,70
"196","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-37.8782099721318,111.845653353908,-9.84565335390835,9.84565335390835,71
"197","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,114.383986765777,173.550861638179,-7.55086163817896,7.55086163817896,72
"198","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,59.0696639691132,88.9015179740593,-0.901517974059288,0.901517974059288,73
"199","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-66.5900212060196,174.088294741077,32.9117052589231,32.9117052589231,74
"200","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,102.30574681328,-127.061802064567,-15.9381979354328,15.9381979354328,75
"201","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-59.6331417514233,97.1589945283123,41.8410054716877,41.8410054716877,76
"202","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-1.47664483773977,-6.21274742867558,-1.78725257132442,1.78725257132442,77
"203","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-154.154461398743,-43.447832312585,11.447832312585,11.447832312585,78
"204","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,57.2284968699412,147.304818798577,-12.3048187985775,12.3048187985775,79
"205","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,87.5800615394766,-91.7331793642247,3.73317936422472,3.73317936422472,80
"206","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,120.295654405206,156.571787212064,-7.57178721206378,7.57178721206378,81
"207","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-15.6751445768831,-75.4677266789597,-3.53227332104029,3.53227332104029,82
"208","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,134.557003379914,81.8679285981578,34.1320714018422,34.1320714018422,83
