,X,observation,trial,load,stimulus_type,ended_on,url_code,trial_type,trial_seq,color_offset,color_angle_test,color_angle_deviation,color_angle_abs_deviation,stimulus_seq
12189,35862,a5071,baseline2,5,ongoing,response,877315389,ongoing,1,89.0521158400406,89.1919979842492,-19.1919979842492,19.1919979842492,126
12190,35871,a5071,baseline2,5,ongoing,response,877315389,ongoing,2,-9.83265294247965,-132.741002372221,-9.25899762777863,9.25899762777863,127
12191,35880,a5071,baseline2,5,ongoing,response,877315389,ongoing,3,-158.507067266944,-76.6338041006285,-7.36619589937152,7.36619589937152,128
12192,35889,a5071,baseline2,5,ongoing,response,877315389,ongoing,4,-140.38406478428,143.555147536224,12.4448524637758,12.4448524637758,129
12193,35898,a5071,baseline2,5,ongoing,response,877315389,ongoing,5,-87.6143584637025,-43.1583340500908,2.15833405009084,2.15833405009084,130
12194,35950,a5071,baseline2,5,ongoing,response,877315389,ongoing,1,-62.3453706721875,-7.78840423175666,-3.21159576824334,3.21159576824334,131
12195,35959,a5071,baseline2,5,ongoing,response,877315389,ongoing,2,-94.8998249182832,112.550990396529,-9.55099039652896,9.55099039652896,132
12196,35968,a5071,baseline2,5,ongoing,response,877315389,ongoing,3,-163.833493722513,128.140610049632,9.85938995036804,9.85938995036804,133
12197,35977,a5071,baseline2,5,ongoing,response,877315389,ongoing,4,-122.112271979498,-158.495251297739,-2.50474870226071,2.50474870226071,134
12198,35986,a5071,baseline2,5,ongoing,response,877315389,ongoing,5,120.44634115508,-106.403223448891,15.4032234488914,15.4032234488914,135
12199,36038,a5071,baseline2,5,ongoing,response,877315389,ongoing,1,-174.928210985104,-8.10403571311372,-12.8959642868863,12.8959642868863,136
12200,36047,a5071,baseline2,5,ongoing,response,877315389,ongoing,2,143.809963216335,-165.160832552137,7.16083255213698,7.16083255213698,137
12201,36056,a5071,baseline2,5,ongoing,response,877315389,ongoing,3,100.350108885576,149.176609620424,19.8233903795763,19.8233903795763,138
12202,36065,a5071,baseline2,5,ongoing,response,877315389,ongoing,4,175.550262554175,65.5250380291282,-2.52503802912815,2.52503802912815,139
12203,36074,a5071,baseline2,5,ongoing,response,877315389,ongoing,5,-138.744653625533,-105.166811338982,3.16681133898192,3.16681133898192,140
12204,36126,a5071,baseline2,5,ongoing,response,877315389,ongoing,1,68.8553840839477,-111.452908300757,6.45290830075714,6.45290830075714,141
12205,36135,a5071,baseline2,5,ongoing,response,877315389,ongoing,2,88.2660797677506,112.240461940658,-12.2404619406582,12.2404619406582,142
12206,36144,a5071,baseline2,5,ongoing,response,877315389,ongoing,3,-58.403126899089,161.221798483462,15.7782015165382,15.7782015165382,143
12207,36153,a5071,baseline2,5,ongoing,response,877315389,ongoing,4,-133.25041525769,-170.786840870745,-1.21315912925456,1.21315912925456,144
12208,36162,a5071,baseline2,5,ongoing,response,877315389,ongoing,5,174.438313479944,6.859558096005,-35.859558096005,35.859558096005,145
12209,36275,a79b6,practice,5,ongoing,response,662908787,ongoing,1,-73.8314417616575,-90.5188438312186,17.5188438312186,17.5188438312186,321
12210,36284,a79b6,practice,5,ongoing,response,662908787,ongoing,2,77.8880960138918,-120.144414610636,-8.85558538936357,8.85558538936357,322
12211,36293,a79b6,practice,5,ongoing,response,662908787,ongoing,3,-128.469538388397,104.559313131247,47.4406868687533,47.4406868687533,323
12212,36302,a79b6,practice,5,ongoing,response,662908787,ongoing,4,-100.928628577414,7.81082261294637,-21.8108226129464,21.8108226129464,324
12213,36311,a79b6,practice,5,ongoing,response,662908787,ongoing,5,-72.7636005551747,47.959198400945,-3.95919840094496,3.95919840094496,325
12214,36373,a79b6,baseline1,5,ongoing,response,662908787,ongoing,1,-176.775858273898,-155.247559319778,10.2475593197778,10.2475593197778,26
12215,36382,a79b6,baseline1,5,ongoing,response,662908787,ongoing,2,70.80405516754,94.084259353464,-17.084259353464,17.084259353464,27
12216,36391,a79b6,baseline1,5,ongoing,response,662908787,ongoing,3,58.464955916281,150.159884265538,12.8401157344617,12.8401157344617,28
12217,36400,a79b6,baseline1,5,ongoing,response,662908787,ongoing,4,-46.4763230003984,-45.1408020963825,6.14080209638246,6.14080209638246,29
12218,36409,a79b6,baseline1,5,ongoing,response,662908787,ongoing,5,-109.587748641174,16.7994103465982,-89.7994103465982,89.7994103465982,30
12219,36461,a79b6,baseline1,5,ongoing,response,662908787,ongoing,1,-154.210124027181,79.8409402325503,-9.84094023255034,9.84094023255034,31
12220,36470,a79b6,baseline1,5,ongoing,response,662908787,ongoing,2,-100.926523350514,-116.456844962776,-10.5431550372236,10.5431550372236,32
12221,36479,a79b6,baseline1,5,ongoing,response,662908787,ongoing,3,163.364697945068,79.3288431186836,48.6711568813164,48.6711568813164,33
12222,36488,a79b6,baseline1,5,ongoing,response,662908787,ongoing,4,177.502481313724,-37.8848735433986,15.8848735433986,15.8848735433986,34
12223,36497,a79b6,baseline1,5,ongoing,response,662908787,ongoing,5,-139.1326362595,-90.00832607838,3.00832607837992,3.00832607837992,35
12224,36549,a79b6,baseline1,5,ongoing,response,662908787,ongoing,1,87.3592648965497,121.013624588687,-18.013624588687,18.013624588687,36
12225,36558,a79b6,baseline1,5,ongoing,response,662908787,ongoing,2,-152.753212916678,-130.985029832602,109.985029832602,109.985029832602,37
12226,36567,a79b6,baseline1,5,ongoing,response,662908787,ongoing,3,-168.986126462902,-25.545293436443,-116.454706563557,116.454706563557,38
12227,36576,a79b6,baseline1,5,ongoing,response,662908787,ongoing,4,26.3706487066124,-59.5762276512904,-17.4237723487096,17.4237723487096,39
12228,36585,a79b6,baseline1,5,ongoing,response,662908787,ongoing,5,-49.9218777727696,105.609059625703,27.3909403742967,27.3909403742967,40
12229,36637,a79b6,baseline1,5,ongoing,response,662908787,ongoing,1,-77.2680398726995,-173.441501523482,11.4415015234819,11.4415015234819,41
12230,36646,a79b6,baseline1,5,ongoing,response,662908787,ongoing,2,-129.05587321519,109.958423589157,-4.95842358915718,4.95842358915718,42
12231,36655,a79b6,baseline1,5,ongoing,response,662908787,ongoing,3,11.2782732531003,-53.2589882404893,-27.7410117595107,27.7410117595107,43
12232,36664,a79b6,baseline1,5,ongoing,response,662908787,ongoing,4,-160.631865438201,164.654285136212,-4.65428513621248,4.65428513621248,44
