,observation,trial,load,stimulus_type,ended_on,url_code,trial_type,trial_seq,color_offset,color_angle_test,color_angle_deviation,color_angle_abs_deviation
44,1c555,Base3,1,ongoing,response,378198997,ongoing,1,147.87377733912,-96.4380750955585,-4.56192490444153,4.56192490444153
45,1c555,Base3,1,ongoing,response,378198997,ongoing,1,-160.054571607071,159.50087040077,-53.5008704007699,53.5008704007699
46,1c555,Base3,1,ongoing,response,378198997,ongoing,1,97.8551069457772,-70.4619404070835,-0.538059592916397,0.538059592916397
47,1c555,Base3,1,ongoing,response,378198997,ongoing,1,103.033359845469,162.230306894105,-13.2303068941045,13.2303068941045
48,1c555,Base3,1,ongoing,response,378198997,ongoing,1,119.145452878804,145.146009638308,-46.1460096383081,46.1460096383081
49,1c555,Base3,1,ongoing,response,378198997,ongoing,1,71.1969684752288,87.266401837903,-17.266401837903,17.266401837903
50,1c555,Base3,1,ongoing,response,378198997,ongoing,1,-64.1740352054672,-134.338843987285,-12.6611560127152,12.6611560127152
51,1c555,Base3,1,ongoing,response,378198997,ongoing,1,132.543903865585,-162.812647257025,4.81264725702522,4.81264725702522
52,1c555,Base3,1,ongoing,response,378198997,ongoing,1,36.2481718416868,70.154554868777,-0.154554868777041,0.154554868777041
53,1c555,Base3,1,ongoing,response,378198997,ongoing,1,-104.566096959807,-100.774541731545,-53.2254582684547,53.2254582684547
54,1c555,Base3,1,ongoing,response,378198997,ongoing,1,-60.5846721240638,170.599880562946,-9.59988056294583,9.59988056294583
55,1c555,Base3,1,ongoing,response,378198997,ongoing,1,144.557713980375,-114.040862720878,-32.959137279122,32.959137279122
56,1c555,Base3,1,ongoing,response,378198997,ongoing,1,123.025169329953,153.186397822438,-56.1863978224376,56.1863978224376
57,1c555,Base3,1,ongoing,response,378198997,ongoing,1,-111.359964238135,-43.6470509879571,7.64705098795707,7.64705098795707
58,1c555,Base3,1,ongoing,response,378198997,ongoing,1,-56.5192965190698,76.0336602757852,23.9663397242148,23.9663397242148
59,1c555,Base3,1,ongoing,response,378198997,ongoing,1,-104.698486925038,16.7205840566696,-24.7205840566696,24.7205840566696
60,1c555,Base3,1,ongoing,response,378198997,ongoing,1,-98.3939743942434,-91.9357293625227,-13.0642706374772,13.0642706374772
61,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-142.773698013956,-39.3606438556626,-0.953956144337326,0.953956144337326
62,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-132.431725158955,-179.677610703178,-18.664669296822,18.664669296822
63,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-78.1993232581721,110.827356352396,29.905883647604,29.905883647604
64,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-178.473087779189,66.4735396802798,25.4434803197203,25.4434803197203
65,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,103.692864026911,-91.865916099222,3.93611609922198,3.93611609922198
66,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,98.4536598729137,-83.6277591793339,25.889359179334,25.889359179334
67,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,98.3093495631489,149.538334482072,-10.9528544820723,10.9528544820723
68,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,74.9938776844685,122.399826749598,33.8464132504016,33.8464132504016
69,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,135.433505033585,-72.5421433445204,8.81414334452029,8.81414334452029
70,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-164.669522067009,83.7694916078146,-3.50266160781462,3.50266160781462
71,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-87.064726532831,-60.356058454299,22.4563584542991,22.4563584542991
72,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,18.4301216775315,72.848321311594,-14.455621311594,14.455621311594
73,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-169.779131969992,-25.3901182656589,24.330018265659,24.330018265659
74,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-46.2911510257075,-45.1966793489813,-11.0949206510187,11.0949206510187
75,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,15.3302574897185,144.247888888236,6.33112111176422,6.33112111176422
76,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,1.70509635647289,148.137041284868,-1.23166128486798,1.23166128486798
